district_id,city_id,region_id,name_ar,name_en
6337,20112,1,السليميه,As-Sulaymyah
6338,20238,1,الرفايع ومزارعه,Al Rafei and its farms
6339,20139,1,البرود,Al Burud
6340,21781,1,مزارع السلق والفلق وسمحة,As-Salq Walfalq Wasamahah farms
6341,21782,1,مزارع صفراء ساجر,Safraa Sajer farms
6342,21783,1,مزارع شرق وشمال ساجر,Sharq and Shamal Sajer farms
6343,20223,1,أبو عرفج,Abo Arfaj
6344,20207,1,روضة عنز,Rawdet Anz
6345,20125,1,فيضه خف,Faydet Khuf
6346,21784,1,مزارع مصيقره,Musayqarah farms
6347,20218,1,جلاله,Jalalah
6348,20097,1,الصفراء,As Safraa
6349,20197,1,الخالديه,Al Khalidyyah
6350,20224,1,هجرة الضال,Hajret Ad-Daal
6351,20140,1,مغيب,Mughaib
6352,21785,1,مزارع القرنه الجنوبيه,Al Qarnah Al Janubyah farms
6353,21786,1,المنيزل وام رمام وابوعوشز,Al Munayzal Wam Remam w Abooshaz
6354,21814,1,مزارع السمحان وام برج,As-Samhan wam Burj farms
6355,21787,1,مزارع السدريات,As-Sudayrat farms
6356,20116,1,النظيم,Al Nadhim
6357,20149,1,الثندوه,Al Thandouh
6358,20230,1,الهلاليه,Al Halaliyah
6359,20213,1,مزارع النجيبى,An-Najeebi farms
6360,21788,1,مزارع ام الخفاس وصفية والملقاء,Om Al Khafas Wasafyah Walmalqaa farms
6361,20136,1,السكران,Elskran
6362,21789,1,مزارع وادي الرشا,Wadi Al Rasha farms
6363,20150,1,الداره,Ad-Darah
6364,21790,1,خريسان وحجيلانة,Khuraysan w Hujaylanah
6365,20138,1,شيحة (قصر المشوح),Shayha (Qasr Al Mushawh)
6366,21791,1,مزارع غرب وشرق عسيله,Gharb w Sharq Ausylah farms
6367,20241,1,الضحوى ومزارعـه,Ad-Dahawi and its farms
6368,21792,1,مزارع الصوينع,As-Suwaynaa farms
6369,21793,1,مصنع الغديرللصناعات الغذائيه,Al Ghadeer factory for food industries
6370,20221,1,همجة السياحين,Hamjat As-Syahyn
6371,20210,1,مزارع حشاشه,Hashashah farms
6372,20075,1,الوسيق,Al Waseeq
6373,20083,1,ام طليحه,Om Tulayhah
6374,20255,1,مغيرا,Mughyrah
6375,20102,1,العيينة,Al Uyaynah
6376,20249,1,ماسل,Masel
6377,21794,1,مزارع صفراء البرود,Safraa Al Burud farms
6378,21795,1,مزرعه البدرانيه,Al Badranyah farm
6379,20117,1,الشفا,Al Shefa
6380,20178,1,الراس,Ar-Ras
6381,21797,1,مزارع العين الغربيه,Al Ein Al Gharbyah Farms
6382,20210,1,مزارع ام عثاكل,Om Athakel farms
6383,20089,1,عين القنور,Ein Al Qunor
6384,20146,1,السيح,Al Seeh
6385,20227,1,مشرف ابو عشر,Mushref Abo Ashr
6386,20214,1,سميره,Sumayrah
6387,20245,1,صفاقه,Safaqah
6388,20502,1,ساحب,Saheb
6389,20099,1,مشرف,Moshref
6390,21798,1,مزارع الدمثى,Al Damthi farms
6391,20212,1,فيضة جريسه,Faydat Gerysah
6392,20243,1,ابن جـوباح,Ibn Jubah
6393,21799,1,مزارع الريشيات والمفيض,Ar-Rasheyat wa Al Mafeed farms
6394,21800,1,مزارع وادي وراط,Farm of Wadi Warat
6395,21801,1,مزرعه بن علي والدواجن وماحولها,Farm of Bin Eali Waldawajin Wamahulaha
6396,21802,1,مزارع قصور النقعه,Farm of Qusur Alnaqeih
6397,21803,1,مزارع برمه,Farm of Biramih
6398,20269,1,المتياهه وماحولها من مزارع,Almitiahuh Wamahuluha Min Mazarie
6399,21191,1,هجره العليا,Hajaruh Aleulya
6400,21804,1,مزرعه سليمان العساف,Farm of Sulayman Aleasaf
6401,20066,1,مزارع طريق حويته,Farm of Tariq Hawyatih
6402,21805,1,الخفق,Alkhafaq
6403,21806,1,مزارع الدويحات ومزارع الامير سلطان,Farm of Alduwayhat WaFarm of Al'Amir Sultan
6404,21806,1,مزارع العلاوه وماحولها,Farm of Alealawih Wamahulha
6405,21807,1,محطة بن صقر ودواجن العريفي ومزرعة الدعيلج,"Station of Bin Saqr, Alearifi Poultry, and Aldeylj Farms"
6406,21182,1,مزارع الخبراء,Farm of Alkhubara'
6407,21808,1,مزارع الحور,Farm of Alhur
6408,21809,1,مزارع وادى العماريه,Wadi Al Ammari Farms
6409,21184,1,الزويدية,Alzuidia
6410,21811,1,مزارع خريمان الغربيه,Khurayman Al Gharbyah farms
6411,20231,1,الحسينيه,Al Husaynyah
6412,20262,1,الفيحاء,Alfiha'
6413,21200,1,هجرة سمحه,Hejret Samaha
6414,21812,1,الساحبه ومزارعها,Alssahibuh and Farmsa
6415,21813,1,مزارع الغزيز,Farm of Alghaziz
6416,21202,1,مخطط استراحات العماريه,Mukhtat Rest Houses Al Omariyah
6417,20186,1,المرزوقيه,Al Marzouqyah
6418,21814,1,مزارع السكران الشرقيه,Elskran Ash-Sharqyah farms
6419,20147,1,التسرير,At Tasrir
6420,20496,1,وثيلان,Wathelan
6421,20232,1,الحمرانيه,Al Humranyah
6422,21815,1,عبله خف,Ablah Khuf
6423,21817,1,مزارع عبد العزيز بن احمد,Farm of Eabd Aleaziz Bin 'Ahmad
6424,20066,1,مزرعه البخيتى,Farm of Albakhiataa
6425,18092,1,مجموعه مزارع المشاش,Majmueuh Farm of Almashashi
6426,21818,1,الركيات,Alrakiat
6427,21183,1,حجرفه,Hajrafah
6428,21154,1,هجرة العناديه,Hijrat Aleanadiih
6429,20307,1,دقله,Daqalah
6430,21819,1,استراحه ومزارع فيحاء العتش,Rest Houses WaFarm of Fiaha' Aletsh
6431,21199,1,سدوس,Sedous
6432,21820,1,مزارع مغيب بحقيل,Mughaib Bahqeel farms
6433,20263,1,ام طليحه,Umm Talihuh
6434,21180,1,الجافوره,Aljafuruh
6435,21821,1,مزارع قصر سعود (السحق),Farm of Qasr Sueud (Alshq)
6436,20085,1,الزعفرانه,Az-Zaafaranah
6438,20179,1,الجناب (العيديه),Al Janab (Al Eidyah)
6439,20190,1,الجديده,Al Jadidah
6440,21824,1,مزارع الفقير,Farm of Alfaqir
6441,20093,1,الشفلحيه,Al Shaflahya
6442,20500,1,حربه,Harbah
6443,20142,1,الحزم,Al Hazem
6444,20283,1,البير,Albir
6445,21825,1,مزارع المغيدير,Farm of Almughydir
6446,21827,1,مزارع قصور ثادق,Farm of Qusur Thadiq
6447,21828,1,الودينيه ومزارعها,Alwadiniuh and Farmsa
6448,20281,1,الخريمه ومحطه الوهيبي,Alkharimuhand Station Alwahibiu
6449,20305,1,العويند,Aleuynd
6450,21830,1,السلوع,As-Salua
6451,20259,1,الوطاه,Al Wat'a
6452,20256,1,فيضه المفص,Faydah Al Mafass
6453,20254,1,الحفيره,Al Hufayrah
6454,20242,1,الفاخريه,Al Fakhryah
6455,21831,1,محطه الديري,Ad-Deri station
6456,21832,1,مزارع ام صحن,Farm of Umm Sahn
6457,21190,1,مزارع الروضه,Farm of Alruwdih
6458,21833,1,مزارع ام رضمه,Farm of Umm Radamah
6459,20267,1,روضه الفرس,Ruduh Alfuras
6460,21834,1,مزارع الخويبيه,Farm of Alkhuibiih
6461,20266,1,ام طلحه,Umm Talahah
6462,20291,1,مشاش السهول,Mashash Alsuhul
6463,21836,1,مشروع الدواجن,Poultry Project
6464,21837,1,محطه الباحوث,Al Bahuth station
6465,21200,1,مزارع المغيدر,Farms of Al Mughaydar
6466,21838,1,مزرعة بن زبدان,Farm of Bin Zabdan
6467,20272,1,ام الشيح,Umm Alshiyh
6468,21839,1,مشاش القصب,Mashash Alqasb
6469,18087,1,هجرة الجوفان,Hijrat Aljawfan
6470,21839,1,مزارع الحماده,Farm of Alhamadih
6471,21840,1,مزارع الصدر جبل طويق,Farm of Alsadr Jabal Tawiq
6472,21841,1,الحريق بالوشم مزارع العيسى والسياري بالحماده,Alhariq Bialwashm Farm of Aleisaa Walsiyarii Bialhamadih
6473,16121,1,القرين,Al Qorin
6474,16126,1,القعره,Al Quarah
6475,16152,1,ام زموع,Umm Zamou
6476,16153,1,عين البراحه,Ein Al Barahah
6477,16122,1,الطرفيه,At-Tarafyah
6478,16124,1,الصالحيه,Al-Salehiyah
6479,16029,1,العماريه,Al Omariya
6481,16129,1,ابو عشر,Abo Ashr
6482,16147,1,عصماء,Asmaa
6483,16104,1,براحه المفرق,Berahet Al Mefreq
6484,20124,1,خف,Khuf
6485,16100,1,الصالحيه (العرضان),As-Salihyah (Al Aradan)
6486,16142,1,العاذريه,Al Azeriyyah
6487,21348,1,المر,Almru
6488,21845,1,مزارع حمادة مليح الشماليه,Farm of Hamadat Malih Alshamalih
6489,21846,1,مزارع الحماده الشماليه,Farm of Alhimadih Alshamaliuh
6490,21847,1,العاذريه,Al Adhriyyah
6491,21848,1,قاع مغيرا,Qae Mughayirana
6492,21849,1,خل ابو سدره,Khal 'Abu Sadarah
6493,21351,1,مغيرا,Mughyrah
6494,21353,1,ام ثمام,Umm Thamam
6495,21379,1,خب الرضم,Khab Alrudum
6496,21405,1,خل الحميدي,Khal Alhumidi
6497,20264,1,مزارع ومحطه شرق ثرمداء,Farm ofand Station Shrq Tharmada'
6498,21307,1,الغرابه ومزارعها,Alghirabuh and Farmsa
6499,20185,1,السليمانيه,As-Sulaymanyah
6500,16055,1,الناظريه والرازنيه,An-Nadhiryah and Ar-RaDhnyah
6501,16067,1,البركه,Al Barakah
6502,16015,1,ام طلحه,Om Talha
6503,21850,1,مزارع الغربية,Al Gharbyah farms
6504,16127,1,البديعه,Al Badi'ah
6505,16015,1,الثماله,Ath-Thamalah
6506,21851,1,عنيزان,Unaizan
6507,20235,1,الشعراء,Ash-Shuara'
6508,16092,1,ابوسدره والمعطف,Abo Sedrah and Al Meataf
6509,20143,1,صاهد العكشان,Sahed Al Akshan
6510,21852,1,حماده الفروثى,Hamadah Al Farouthi
6511,21394,1,ابا الساكت,'Abana Alssakat
6512,21853,1,مزارع القرين,Al Qorin farms
6513,21854,1,مزارع الحماده الجنوبيه,Farm of Alhimadih Aljanubiuh
6514,20301,1,البره,Albarih
6515,21855,1,مزارع ام طلحه,Farm of Umm Talahah
6516,21856,1,مجموعه مزارع العتش,Majmueuh Farm of Aleitsh
6517,21857,1,مجموعه مزارع شعيب البير,Majmueuh Farm of Shueayb Albir
6518,21858,1,قصور القصب,Qusur Alqasb
6519,21859,1,مزارع الداهنه (القويطير الادني),Farm of Alddahinih (Alquayatir Aladny)
6520,21860,1,مزارع الراجحى والسبتي والتوم,Farm of Alrrajha Walsabtii Waltawm
6521,18093,1,عسيفه,Easifh
6522,16075,1,الحشيف,Al Hushayef
6523,16155,1,ابو ركب,Abo Rakb
6524,20731,1,حديجه,Hadijah
6525,21861,1,مزارع وادي وضخاء,Wadi Wadkhaa farms
6526,20194,1,الرحامين,Ar-Rahamayn
6527,16036,1,عباده,Abadah
6528,16135,1,ارطاوى الحماميد,Artawiy Al-Hamameed
6529,21862,1,مزارع كبشان الجنوبيه,Kabshan Al Janufyah farms
6530,16054,1,الشعلانيه,Ash-Shalanyah
6531,16071,1,البراقيه,Al Barraqyah
6532,20171,1,سلطانه,Sultana
6533,20164,1,المغمي,Al Maghmi
6534,21863,1,مزارع القرنه الشماليه,Al Qarnah Ash-Shamalyah farms
6535,16146,1,سروره,Sururah
6536,16043,1,رفيعه عواضه,Rafeiah Awadah
6537,16059,1,الهلاليه,Al Halaliyah
6538,20655,1,كبشان,Kabshan
6539,16110,1,روضه المحرق والثامريه,Al Mahreq & Al Thameryah kindergarten
6540,20700,1,المستجده,Al Mustajiddah
6541,16163,1,المدرع,Al Mudra
6543,20736,1,المصلوم,Al Masloum
6544,20689,1,الدهاسيه,Ad-Dahasyah
6545,20726,1,الريشيه,Ar-Rayshyah
6546,20695,1,الفرعه,Al Fara'
6547,21865,1,الصبخه الشماليه,Alsabkhuh Alshamaliuh
6548,21866,1,الصبخه الجنوبيه,Alsabkhuh Aljanubiuh
6549,17735,1,العطار,Al Attar
6550,10110,1,بوضاء بسدير,"Baudha, Sudair"
6551,10108,1,ابو خسيفه,Abo Khusayfah
6552,21867,1,زنقب,Zanaqib
6553,21384,1,معقره,Mueaqaruh
6554,21412,1,المستوى,Almustawaa
6555,21406,1,اميه جارى (ام الهجاري),Amyh Jaraa (Ami Alhajari)
6556,21381,1,خب القرو ومزارع,Khab Alquruw and Farms
6557,21361,1,عقيله الذويخ,Eaqiluh Aldhawaykh
6558,21415,1,ام شيح,Umm Shayh
6559,20662,1,الهمجه,Al Hamjaha
6560,21868,1,محطة مفرق حفر العتش,Station of Mfriq Hafr Aleitsh
6561,21869,1,شقراء الشكيره ومزارع حاجز الشيخ,Shuqara' Alshakirih WaFarm of Hajiz Alshaykh
6562,18094,1,الجريفه,Al Jariefa
6563,21870,1,الرمحيه والبطين,Alramhiuh Walbatin
6564,20066,1,مزارع المطار,Farm of Almatar
6565,16123,1,الرديفه,Al Radifah
6566,16154,1,الظلماوى,Al Dhalmawi
6567,20716,1,القراين,Al Qorain
6568,16029,1,العامريه (العرضان),Al Ameryah (Al Ardan)
6569,16157,1,الصالحيه,Al-Salehiyah
6570,21382,1,مشاريع الطواله,Altawalih Projects
6571,21348,1,الخليل,Alkhalil
6572,21395,1,الجوى,Aljuaa
6573,16087,1,الغانميه,Al Ghanemyah
6574,16069,1,الشاميه,Ash Shamiyah
6575,16033,1,كحله,Kahla
6576,20161,1,الدوليه,Ad-Dawlyah
6577,16133,1,عريفجان,`Urayfijan
6578,20079,1,ابرقية,Abriqyah
6579,16058,1,الفايزيه,Al Fayzyah
6580,16052,1,المشف,Al Mashaf
6581,16090,1,المنصوريه,Al Mansuryah
6582,16094,1,الثماميه,Al Thumamiyah
6583,16049,1,الحوي,Al Hawa
6584,16056,1,الطرفيه,At-Tarafyah
6585,21871,1,مزارع عين جزره,Farm of Eayan Jizrih
6586,21872,1,الدعيب,Aldaeib
6587,16118,1,شبيرمه,Shubayrimah
6588,16061,1,الحسينيه,Al Husaynyah
6589,16031,1,الرمحيه القديمه والجديده,Old and New Ar-Rumhyah
6590,20288,1,البلاد,Albilad
6591,21873,1,مزارع خروب,Farm of Khurub
6592,20167,1,الفايزيه,Al Fayzyah
6593,16117,1,ابو جلال,Abo Jalal
6594,16062,1,السوقيه,As-Suqyah
6595,16037,1,الحازميه (الرفيعه),Al Hazymyah (Ar-Rafeiah)
6596,16030,1,زعفرانه,Zaafaranah
6597,16088,1,الجابريه,Al Jabriyah
6598,20201,1,عشيره المخامر,Ashayrah Al Makhamir
6599,16136,1,الفراجيه,Al Farajyah
6600,16040,1,الدرعيه,Ad-Diriyah
6601,20162,1,الخميليه,Al Khumayliyah
6602,20152,1,رفايع المنجور,Rafai' Al Mangour
6603,20200,1,الراجحيه,Al Rajhiyyah
6604,20229,1,الصمهوديه,As-Samhudiyah
6605,16060,1,الشفاء,Al Shafaa
6606,16064,1,السالميه,As-Salimyah
6607,16141,1,الهمجه,Al Hamjaha
6608,20651,1,القاعيه,Al Qaiyah
6609,16046,1,براحه جهام,Berahet Juham
6610,17735,1,عوده سدير,Audat Sudair
6611,21874,1,القصير الشمالى,Alqasir Alshamalaa
6612,21301,1,العبدلي,Aleabdaliu
6613,21875,1,محطة ابوالطلاح وماحولها,Station of Abwaltlah Wamahulha
6614,21876,1,مجموعه مزارع شعيب ملهم,Majmueuh Farm of Shueayb Malahum
6615,21877,1,مزارع الخنقه,Farm of Alkhanqih
6616,21878,1,مزارع النخيل وماحولها,Farm of Alnakhil Wamahuluha
6617,21879,1,مجموعه مزارع بدائع رغبه,Majmueuh Farm of Bidayie Raghbih
6618,21880,1,مزرعه الهويمل,Farm of Alhuaymil
6619,18088,1,مملحه القصب,Mumlihuh Alqasab
6620,21881,1,مزرعه بن شعلان الابرق وبن راشد,Farm of Bin Shuelan Alabriq Wabin Rashid
6621,21309,1,باديه الداهنه,Al Dahena Badia
6622,18091,1,الحريق,Al-Hareeq
6623,21882,1,مشروع دواجن المقحم,Project of Dawajin Almaqhim
6624,21308,1,الملحاء (هاله),Almulha' (Halah)
6625,16015,1,الحلوه,Al Holwah
6626,16063,1,سميره,Sumayrah
6627,16015,1,مطربه,Mutrebah
6628,16151,1,الوسيطاء,Al Wusayta
6629,20656,1,اللويبانيه,Al Lubyanyah
6630,16144,1,عـصـام,Essam
6631,20208,1,ام المناشير,Om Al Manashir
6632,20172,1,ام فرص,Om Fars
6633,20189,1,اوضاخ,Awdakh
6634,16132,1,الحيد,Al Heed
6635,16108,1,حده (مشرفه),Heddah (Mushrefah)
6636,21883,1,مزارع ابو ركب,Abo Rakb farms
6637,21791,1,مزارع الصدع المقرن وسهلة وسناد,As-Sadei Al Muqrin Wasahlah Wasenad farms
6638,20708,1,الرفيعه,Al Rofayah
6639,16024,1,الصالحيه (حليت),As-Salihyah (Haleet)
6640,16091,1,الجرفيه,Al Garafyah
6641,20115,1,العامريه,Al Ameryah
6642,20127,1,مشرفة القرنه,Mushrefet Al Qarnah
6643,16079,1,الذيبيه,Thebea
6644,16096,1,معزوله ام الغنايم,Maazulet Om Al Ghanaym
6645,16143,1,عواضه,Awada
6646,20729,1,فيضة الريشية,Faydet Ar-Rayshyah
6647,16047,1,فيضه سروره,Faydet Sororah
6648,16097,1,الجديده,Al Jadidah
6649,16016,1,القرار,Al Qarar
6650,20237,1,بهته,Bahatah
6651,19363,1,الرويضه بسدير,"Ar-Ruwaidat, Sudair"
6652,21393,1,سنقيه,Sanaqih
6653,10109,1,مبايض,Mabayid
6654,21380,1,البويزم مشروع الحربي,West Albwyzm Project
6655,21363,1,خل الهيف,Khal Alhif
6656,20287,1,الجو,Aljawi
6657,20285,1,الحسيان بلدة الصفرات,Alhusyan Baldat Alsafarat
6658,21884,1,السايح,Alssayih
6659,20066,1,وادى المسمي,Wa'Adaa Almismii
6660,21306,1,الصحن ومزارعها,Alsahn and Farmsa
6661,16066,1,الظافريه,Adh-Dhafiryah
6662,21885,1,مزرعه تركى بن سفاح,Turki bin Safah farm
6663,16137,1,الصالحيه,Al-Salehiyah
6664,16035,1,الأحمدية بالجمش,Thmalet Shabermah
6665,16041,1,الحسو,Al Haso
6666,20685,1,المثناه,Al Mathnah
6667,20650,1,الرفاع,Ar-Refaa
6668,21886,1,مزارع منيه,Maniyyah farms
6669,20652,1,قويعان,Quwayqan
6670,16119,1,منيفه جلوي,Manifa Jalway
6671,20691,1,ابو عرينه,Abo Arenah
6672,17735,1,الخطامه,Al Khutamah
6673,20120,1,ام سواد,Om Sawad
6674,16050,1,الناصريه,An-Nasiryah
6675,20694,1,طارف ابوعرينه,Taref Abo Arenah
6676,20296,1,البويرده,Albwyrdh
6677,20299,1,ملهم القديمه ومزارعها,Malahum Alqadimuh and Farmsa
6678,20268,1,الطويله,Altawiluh
6679,21887,1,مزارع الطويله (حزامه),Farm of Altawilih (Hzamh)
6680,20264,1,شعيب السليم,Shueayb Alsalim
6681,20277,1,الثليماء,Althalima'
6682,20271,1,الهمجة,Alhamaja
6683,20278,1,هجرة السالميه,Hijrat Alssalimih
6684,20265,1,ام سليم,Umm Salim
6685,20289,1,العليا,Aleulya
6686,21888,1,قصور رغبه,Qusur Raghbih
6687,20295,1,الدبيجه,Aldabijuh
6688,21889,1,مجموعه مزارع لذه,Majmueuh Farm of Ladhih
6689,21890,1,محطه السبتى,Station of Alsabataa
6690,21891,1,مجمع الساروت للمحروقات,Alssarwt Fuel Group
6691,21892,1,الزباره ومزارعها,Alzibaruh and Farmsa
6692,18090,1,الصوح,Al Sahou
6693,16150,1,ام طليحه,Om Tulayhah
6694,16095,1,روضة بن حباب,Ben Habab Kingerkarten
6695,16065,1,روضه شبيرمه,Rawdah Shebermeh
6696,20193,1,الهشاشيل,Al Hashasheel
6697,16077,1,فايزيه الحدباء,Fayzeyah Al Hadabaa
6698,16089,1,البادريه,Al Badryah
6699,20176,1,الرقيبه,Ar-Raqeebah
6700,16138,1,بدائع بن نجم,Badayei Bin Najm
6701,20658,1,الفيصليه,Al Faisaliyah
6702,11887,1,الناشريه,An-Nashyryah
6703,20195,1,السلمان,As-Salman
6704,16156,1,السالميه,As-Salimyah
6705,16051,1,ام القطا,Om Al Qata
6706,21893,1,مزرعة سبيل,Sabeel Farm
6707,20657,1,بخيته,Bukhaytah
6708,21894,1,مزارع كبشان الشماليه,Kabshan Ash-Shamalyah farms
6709,20209,1,الفاخريه (المنبوزه),Al Fakhriyah (Al Manbuzah)
6710,16111,1,العوشزيه,Al Awshaziyah
6711,20203,1,الداره,Ad-Darah
6712,21895,1,مزارع الصواويه,As-Sawawyah farms
6713,20165,1,الجاهزة,Al Jahezah
6714,16148,1,عصيم ومزارع عصماء,Usaym and Asmaa farms
6715,16072,1,العباسيه,Al Abasyah
6716,16068,1,العفزريه,Al Afzaryah
6717,16073,1,الحبرديه,Al Habradyah
6718,16164,1,كبيشه,Kubayshah
6719,20160,1,جبيله,Jubaylah
6720,20084,1,المرقبيه,Al Marqabyah
6721,20684,1,الفقاره ومزارعها الشرقيه,Al Fuqarah and its eastern farms
6722,20196,1,مشرفه نفي,Mushrefah Nafei
6723,16140,1,فيضة منيه,Faydat Maniyyah
6724,20686,1,الحفنه,Al Hafnah
6725,16103,1,الفرعه,Al Fara'
6726,20710,1,مطربه,Mutrebah
6727,20183,1,عبلاء القرينات,Ablaa Al Quraynat
6728,16074,1,الطليحيه,Al Tulayhyah
6729,20681,1,طينان,Taynan
6730,20168,1,النقعه,An-Naqaah
6731,20175,1,دسمان,Dasman
6732,16070,1,المفلحيه,Al Maflahyah
6733,16084,1,العناديه,Al Enadyah
6734,20246,1,مغيرا (الجديده),Mugherah (Al Jadedah)
6735,20240,1,مشرفه,Mushrefah
6736,20091,1,روضه عشيره,Rawdet Ashyrah
6737,20170,1,البدع,Al-Bed'
6738,16131,1,العبل,Al Ubal
6739,20649,1,البديعه,Al Badi'ah
6740,20737,1,الشاميه,Ash Shamiyah
6741,20714,1,الفيصليه,Al Faisaliyah
6742,20711,1,منيفه المغايره,Munayfah Al Mughayrah
6743,20709,1,الخبه,Al Khebah
6744,20713,1,مزارع النبوان,An-Neboan farms
6745,20723,1,مزارع الودي الغربيه,Al Widi Al Gharbyah farms
6746,20703,1,جهيمه,Juhayma
6747,16027,1,عبلا اليميني,Abla Al Yameni
6748,16028,1,البيضه,Al Baydah
6749,11886,1,الريان,Al Ryan
6750,16044,1,العامريه بن بليعيص,Al Ameryah bin Baleis
6751,16057,1,الطراديه,At-Taradyah
6752,20672,1,الحاكميه,Al Hakemyah
6753,20671,1,الثامريه,Ath Thamiriyah
6754,20663,1,سليسان,Sulaysan
6755,20675,1,الطالعيه,At-Talayah
6756,20727,1,خطماء,Khutamaa
6757,20688,1,الغرابه,Al Ghurabah
6758,20697,1,الفيضه,Al Faydah
6759,20660,1,الوريكيه,Al Warekyah
6760,16098,1,جديده متيعب,Jadidah Mutaib
6761,16082,1,السدريه,As-Sadryah
6762,20718,1,الودي,Al Widi
6763,20719,1,الرديفة,Al Radifah
6764,20239,1,افقرة,Afqrah
6765,16023,1,عبله الرفايع,Ablet Ar-Rafaei
6766,20673,1,العدوه,Al Adawa
6767,20682,1,الرشاويه,Ar Rashawiyyah
6768,21896,1,مزرعه ابو هضيد,Abo Hadeed farm
6769,21897,1,مزارع مصده,Musiddah farms
6770,21898,1,مزارع الملينه,Al Mulyanah farms
6771,21899,1,مزارع الفياض,Al Fayyad farms
6772,20734,1,بحار ومزارعه الشماليه والجنوبيه,Bahhar and his northern and western farms
6773,20724,1,جفناء,Jafnah
6774,20314,1,لحي,Lahy
6775,20313,1,البطين,Al Boutin
6776,20699,1,الرفيعه,Al Rofayah
6777,19352,1,النزيه,An-Nazeih
6778,21900,1,العهينه,Aleahinuh
6779,21901,1,مزارع النفود الجنوبيه البرادية,Farm of Alnufud Aljanubiih Alburadia
6780,19352,1,مزارع شعيب خفنان,Shuaib Khafnan farms
6781,21298,1,مزارع الزويليه,Farm of Alzawilayh
6782,19352,1,مزارع المشقر,Al Mushqer farms
6783,21375,1,سنيدان,Sanidan
6784,21902,1,كسارة الفهد ومجموعة كسارات,Alfahd and Breaker Group
6785,21352,1,الفرسيه,Alfirsiuh
6786,21903,1,العطيشيه,Aleatishiuh
6787,21904,1,مزارع زبده,Zabadah farms
6788,21905,1,ام سدره,Umm Sidrah
6789,21906,1,مزارع الرويضه,Ar-Ruwaidat farms
6790,21343,1,رميثان,Ramethan
6791,21907,1,الحمضيه,Alhimdih
6792,21908,1,منيعه,Munieuh
6793,21909,1,الارطاويه الجنوبيه,Alartawyh Aljanubiuh
6794,21390,1,رميحه,Rmyhuh
6795,21402,1,المنيزله الكبيره,Almunayziluh Alkabiruh
6796,21358,1,ابو طرفات,'Abu Tarafat
6797,21362,1,عشيره,Ashira
6798,21355,1,المنسف,Almansif
6799,21910,1,مزرعه عبدالله المسفر,Farm of Eubdallah Almusafir
6800,21366,1,خل ابو عشب,Khal 'Abu Eashab
6801,21365,1,ابو ارطى,'Abu Artaa
6802,21370,1,خل عبدالله,Khal Eubdallah
6803,21371,1,خل ملفى,Khal Malfaa
6804,21373,1,غضى,Ghadaa
6805,21911,1,محطة روابي طويق,Station of Rawabi Tawiq
6806,21912,1,مشروع دواجن الدريس,Project of Dawajin Aldaris
6807,21913,1,محطة ساسكو,Bufiatan Wamawaqif Sasiku
6808,21914,1,مزرعه القحطانى للدواجن والاغنام,Farm of Alqahtanaa Lildawajin Walaighnam
6809,21915,1,مشروع دواجن الغباش والرديني,Project of Dawajin Alghabash Walradinii
6810,16134,1,فيصلية الشغار,Faysalyet Ash-Shaghar
6811,20174,1,المقيوع,Al-Maqua'
6812,20163,1,روضة الهيشه,Rawdet Al Hayshah
6813,21916,1,محطه الشلوى,Ash-Shalwa station
6814,16026,1,حديجه,Hadijah
6815,21917,1,مزارع الفقاره الغربيه,Al Fuqarah Al Gharbyah Farms
6816,16106,1,ارطاوى حليت,Artawiy Haleet
6817,20166,1,العقيليه,Al Aqylyah
6818,20159,1,أم الديبان,Om Ad-Deeban
6819,20184,1,النهضه,An-Nahdah
6820,20173,1,فيضه الهييشه,Faydet Al-Hayshah
6821,20674,1,روضه القوازين,Al Qawazeen kindergarten
6822,20722,1,الروضه,Al Raudah
6823,16045,1,العزيزيه,Al Aziziyah
6824,21918,1,محطه ابو دخن,Abo Dakhan station
6825,21356,1,منسيه,Mansih
6826,21357,1,فرش المنسف,Furush Almunsif
6827,19352,1,جوى,Jawe
6828,21919,1,مزرعه المرجان والجميعي ومشروع دواجن,Farm of Almarajan Waljamieiu and project of Dawajin
6829,21920,1,مجموعه مزارع ابا الخرفان والوهيبي,Majmueuh Farm of 'Abana Alkhurfan Walwahibi
6830,20082,1,هذالات,Hazalat
6831,20451,1,صالحية بن حمد,Salihiat Bin Hamd
6832,20402,1,الشامانية,Alshshamania
6833,21070,1,الصيهد (ال ولمه),Alsayahid (Al Walamh)
6834,21069,1,خبيب الريم,Khubib Alriym
6835,20421,1,خضراء,Khadira'
6836,20405,1,الغصابية,Alghasabia
6837,20481,1,بشاير,Bashayir
6838,21921,1,مزارع البطينه والفرعه,Farm of Albatinih Walfireih
6839,21929,1,مزارع نوفاء وزيد الحسين,Farm of Nufa' Wazayd Alhusayn
6840,21170,1,الوسيطا,Alwasita
6841,21922,1,تجمع سكاني الحنية,Tajmae Sukani Alhuniya
6842,20320,1,الداره,Aldaaruh
6843,20491,1,دارة المردمة,Dart Almuradama
6844,20430,1,النزهة,Alnuzha
6845,20442,1,بطاحة,Bitaha
6846,20511,1,عبده,Abdo
6847,21072,1,العليا,Al-Ulya
6848,21108,1,قنيفذه,Qunayfidhah
6849,20860,1,جزالا,Jazala
6850,21072,1,الجله القديم,Al Jullah Al Qadimah
6851,20548,1,جلاله,Jalalah
